日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2019-12-10,3900.38,4977,36680217333091.086,27740976133667,12608968682843.443,1.4179,0.2205,2.0786,1.5622,1.4065
2019-12-09,3895.45,4970.7,36685719026225.91,27730282070707,12594837497152.457,1.4181,0.2209,2.0796,1.5625,1.4065
2019-12-06,3902.39,4979.44,36725585248658.5,27747184930055,12617381958914.113,1.4196,0.2241,2.0814,1.5635,1.4065
2019-12-05,3879.36,4950.07,36571073176859.4,27604383839227,12544500099461.434,1.4137,0.2123,2.0814,1.5635,1.4065
2019-12-04,3849.82,4912.37,36314218445191.88,27412053665711,12448773871112.3,1.4038,0.1937,2.0825,1.5642,1.4065
2019-12-03,3851.09,4913.99,36390219654594.21,27453813851293,12453731795891.006,1.4067,0.2003,2.084,1.5649,1.4067
2019-12-02,3836.06,4894.81,36285622620997.305,27382922475504,12404006783031.941,1.4027,0.1921,2.0918,1.5649,1.4067
2019-11-29,3828.67,4885.38,36230428794694.91,27349515378533,12378175567539.426,1.4005,0.1891,2.0957,1.5653,1.4071
2019-11-28,3862.3,4928.3,36510390566504.01,27582791195315,12486475971237.117,1.4118,0.2069,2.0957,1.5655,1.4077
2019-11-27,3875.62,4945.29,36678250182955.39,27696169440833,12528416471334.06,1.4183,0.2184,2.0985,1.5659,1.4077
2019-11-26,3891.65,4965.75,36796828101746.98,27785630050779,12577415007458.46,1.4229,0.2262,2.1029,1.5661,1.4077
2019-11-25,3878.21,4948.59,36682775349398.89,27691034796164,12536474136530.89,1.4185,0.2188,2.1063,1.5664,1.4077
2019-11-22,3849.99,4912.59,36364015834770.56,27442119163521,12447549808682.467,1.4061,0.197,2.108,1.5669,1.4077
2019-11-21,3889.6,4963.12,36653421608465.59,27688060085310,12573523501336.13,1.4173,0.2172,2.108,1.5671,1.4078
2019-11-20,3907.86,4986.43,36788935568900.914,27803686375916,12631209519330.146,1.4226,0.2234,2.1115,1.5674,1.4078
2019-11-19,3947.04,5036.42,37126537556903.72,28035269670997,12760638779431.945,1.4356,0.2411,2.1144,1.5674,1.4078
2019-11-18,3907.93,4986.17,36839600338860.21,27811130297749,12635260010050.295,1.4242,0.2267,2.1158,1.5675,1.4078
2019-11-15,3877.09,4946.82,36589754901555.59,27503425074163,12534571003914.719,1.4147,0.2101,2.1188,1.57,1.4078
2019-11-14,3905.86,4983.52,36804380770924.7,27662331331380,12622751060329.46,1.423,0.2242,2.1188,1.5703,1.4078
2019-11-13,3899.98,4976.03,36800883879584.83,27654390609653,12603509555716.85,1.4229,0.2238,2.12,1.5714,1.4078
2019-11-12,3903.69,4980.76,36919161404261.12,27711957644550,12615302887355.13,1.4274,0.2304,2.1221,1.5726,1.4078
2019-11-11,3902.98,4979.77,36872925763262.91,27690191884669,12614464116593.934,1.4256,0.2267,2.1239,1.5731,1.4078
2019-11-08,3973.01,5069.12,37493981404985,28154950901571,12838385287355.277,1.4498,0.2545,2.1256,1.5732,1.4078
2019-11-07,3991.87,5093.19,37707141403420.12,28303331423372,12902209461293.02,1.4581,0.2674,2.1256,1.5734,1.4078
2019-11-06,3984.88,5084.27,37711053171998.29,28293993304811,12879372176916.365,1.4582,0.2678,2.1257,1.5736,1.4078
2019-11-05,4002.81,5107.15,37818108002164.4,28389462987363,12933335344018.832,1.4624,0.2719,2.1261,1.5737,1.4078
2019-11-04,3978.12,5075.65,37579860195032.32,28220560841660,12855111502725.79,1.4532,0.2608,2.1301,1.5748,1.4078
2019-11-01,3952.39,5042.81,37338730142327.01,28044976700143,12766502551559.135,1.4438,0.2463,2.135,1.5765,1.4078
2019-10-31,3886.75,4959.07,36890485491478.59,27680786496925,12555107585690.738,1.4265,0.2271,2.135,1.5771,1.4078
2019-10-30,3891.23,4964.78,36965472735569.89,27715298944533,12511672829991.986,1.4627,0.2711,2.1356,1.5784,1.4078
2019-10-29,3910.23,4989.02,37069435248480.52,27807139300723,12484304485784.932,1.4775,0.2978,2.136,1.5798,1.4078
2019-10-28,3926.59,5009.89,37282582339290.29,27936571067073,12519838604655.873,1.486,0.3254,2.1378,1.5813,1.4078
2019-10-25,3896.79,4971.88,37073521447698.73,27736120180496,12419341281484.43,1.5006,0.3606,2.1395,1.5834,1.4078
2019-10-24,3870.67,4938.25,36868553378547.3,27557442609436,12314979357901.4,1.4942,0.3435,2.1395,1.5835,1.4078
2019-10-23,3871.08,4938.78,36857008986381.12,27555685630680,12310348054436.018,1.4944,0.3439,2.1413,1.5836,1.4078
2019-10-22,3895.88,4970.41,36998447613945.59,27679419727657,12386295693920.95,1.5011,0.362,2.1433,1.584,1.4078
2019-10-21,3880.84,4951.22,36884199253870.195,27591091198738,12319467572126.1,1.5008,0.3608,2.1459,1.5844,1.4078
2019-10-18,3869.38,4936.54,36693154379506.91,27442162540559,12284471194449.69,1.4935,0.3413,2.1489,1.5847,1.4078
2019-10-17,3925.22,5007.79,37155515674318.695,27795907950098,12462643325502.277,1.514,0.3945,2.1489,1.5848,1.4078
2019-10-16,3922.69,5004.55,37127678409715.38,27740081092347,12453217223963.547,1.5128,0.392,2.1507,1.585,1.4078
2019-10-15,3936.25,5021.86,37258092741903.11,27829582935058,12492718456849.65,1.5188,0.4052,2.1508,1.5855,1.4078
2019-10-14,3953.24,5043.53,37396062540124.09,27909005600607,12548432645644.24,1.5252,0.4188,2.1526,1.5862,1.4078
2019-10-11,3911.73,4990.57,36989676126985.305,27621564227718,12416851231084.516,1.5087,0.3799,2.1537,1.5878,1.4078
2019-10-10,3874.64,4942.81,36602905747423.51,27341518331929,12294387916414.03,1.4929,0.3394,2.1537,1.5885,1.4078
2019-10-09,3843.24,4902.76,36371016481325.51,27176058013833,12197931640710.13,1.4834,0.3176,2.1553,1.5893,1.4078
2019-10-08,3837.68,4895.67,36270820776454.9,27127197007875,12175276264137.816,1.4793,0.3045,2.1553,1.5895,1.4078
2019-09-30,3814.53,4866.13,36092265078778.91,26972593499639,12106103368251.371,1.4685,0.2823,2.1587,1.5907,1.4078
2019-09-27,3852.65,4914.77,36413634969685.79,27173832925135,12213946795812.766,1.4816,0.3122,2.1615,1.5912,1.4078
2019-09-26,3841.14,4900.08,36356683949406.28,27138241112143,12177811963568.547,1.4793,0.3037,2.1615,1.5916,1.4078
2019-09-25,3870.98,4938.05,36541528154314.61,27262379123283,12265404329671.32,1.4868,0.3255,2.1618,1.5939,1.4078
2019-09-24,3901.08,4976.44,36817025457448.31,27532480814004,12360693321492.19,1.5004,0.3551,2.1663,1.5949,1.4078
2019-09-23,3890.66,4962.88,36750554434612.22,27472537152940,12327429492204.154,1.4967,0.3469,2.1668,1.595,1.4078
2019-09-20,3935.65,5020.27,37149731017410.31,27768991808364,12470089514923.154,1.513,0.3879,2.1692,1.5956,1.4078
2019-09-19,3924.38,5005.89,37044441598195.1,27671908408773,12434151842884.643,1.5087,0.3761,2.1692,1.596,1.4078
2019-09-18,3910.08,4987.65,36913685503196.914,27588447192139,12391010941183.19,1.5041,0.3663,2.1708,1.5963,1.4078
2019-09-17,3891.22,4963.59,36796389931314.31,27463723104653,12332694241282.707,1.4993,0.3527,2.175,1.5965,1.4078
2019-09-16,3957.72,5047.78,37402718023062.88,27903886917579,12541814065267.586,1.5231,0.4078,2.1764,1.5985,1.4078
2019-09-12,3972.38,5066.48,37452352495765.09,27912202868818,12586969739166.055,1.5252,0.4122,2.1871,1.5987,1.4078
2019-09-11,3930.1,5012.56,37141259474501.6,27672581778164,12455391995679.986,1.5125,0.385,2.1875,1.599,1.4078
2019-09-10,3959.26,5049.76,37295194504298.43,27836139998865,12543004570670.914,1.5188,0.3986,2.189,1.5991,1.4078
2019-09-09,3972.95,5067.21,37395927724379.195,27927435267553,12588884206512.418,1.5229,0.406,2.1895,1.5993,1.4078
2019-09-06,3948.51,5036.04,37202277031938.22,27782084777537,12512727903132.777,1.515,0.3894,2.1958,1.5996,1.4078
2019-09-05,3925.32,5006.47,37008923397912.62,27637574235395,12439664560779.002,1.5071,0.3719,2.1958,1.5999,1.4078
2019-09-04,3886,4956.32,36646411000692.8,27398029869900,12313045295487.467,1.4923,0.3365,2.1968,1.6005,1.4078
2019-09-03,3853.61,4911.81,36300801538116.4,27168507721710,12208258876748.994,1.4774,0.297,2.1989,1.6008,1.4078
2019-09-02,3848.32,4905.07,36243271970634.6,27133877931186,12192033282748.773,1.4754,0.2941,2.201,1.6013,1.4078
2019-08-30,3799.59,4842.95,35866373271115.1,26851915133751,12010711240298.014,1.4692,0.2829,2.2049,1.6027,1.4078
2019-08-29,3790.19,4830.97,35811743511390.12,26777583139612,11959980341052.693,1.4694,0.2842,2.2049,1.6028,1.4078
2019-08-28,3802.58,4846.77,35895613152348.6,26854110764052,11995366230722.953,1.4747,0.2925,2.2079,1.6033,1.4078
2019-08-27,3816.95,4865.08,36039011874408.11,26957204787411,12035477504293.727,1.4816,0.3093,2.2087,1.6038,1.4078
2019-08-26,3765.91,4799.74,35573079014800.62,26609316951449,11874546222161.654,1.4632,0.2719,2.2096,1.6042,1.4078
2019-08-23,3820.86,4869.49,36048204225137.516,26970821362953,12046528723860.328,1.487,0.3228,2.2123,1.6047,1.4078
2019-08-22,3793.51,4834.62,35830072467472.52,26792650412006,11956084156088.953,1.4792,0.2995,2.2123,1.6056,1.4078
2019-08-21,3781.76,4818.96,35798157491017.5,26732467609740,11920693295919.621,1.4777,0.2949,2.2123,1.6068,1.4078
2019-08-20,3787.73,4826.49,35830013996178.98,26768269735080,11924039958595.035,1.4792,0.2995,2.2138,1.6073,1.4078
2019-08-19,3791.09,4830.72,35898024169089.22,26793153256784,11909440896665.549,1.4817,0.3077,2.2145,1.6075,1.4078
2019-08-16,3710.54,4727.74,35235679193677.09,26264560064320,11664711447421.275,1.4546,0.2615,2.2168,1.6079,1.4078
2019-08-15,3694,4706.24,35139690636517,26178092666798,11613003973383.05,1.4532,0.26,2.2168,1.6079,1.4078
2019-08-14,3682.4,4688.7,35037808683478.2,26113792981942,11576885634433.826,1.4482,0.253,2.2169,1.6082,1.4078
2019-08-13,3665.75,4667.5,34900831789467.92,25996890124558,11519922213295.838,1.4428,0.2443,2.2173,1.6086,1.4078
2019-08-12,3699.1,4709.97,35184429954023.2,26207187144157,11625841728766.088,1.4554,0.2608,2.2178,1.6093,1.4078
2019-08-09,3633.53,4626,34651375494314.09,25798440657188,11412041356157.688,1.4372,0.2393,2.2206,1.6097,1.4078
2019-08-08,3669.29,4671.13,34895127326798.605,25954588296140,11522024661286.205,1.447,0.2489,2.2206,1.6101,1.4078
2019-08-07,3621.43,4609.11,34497878269629.29,25652779741643,11368060476032.715,1.4308,0.232,2.2208,1.6109,1.4078
2019-08-06,3636.33,4628.07,34633989200245.203,25747849646391,11417227418955.064,1.4364,0.2386,2.2226,1.6119,1.4078
2019-08-05,3675.69,4675.33,35014328950216.9,26022488018743,11540358807053.693,1.4516,0.2542,2.223,1.6135,1.4078
2019-08-02,3747.44,4766.09,35675221419534.41,26511124892142,11764103816585.97,1.4789,0.2944,2.2251,1.6154,1.4078
2019-08-01,3803.47,4836.15,36210692459494.51,26831674177888,11939222962970.725,1.5008,0.3464,2.2251,1.6154,1.4078
2019-07-31,3835.36,4876.7,36510182697258.89,27052821693708,12039015588075.955,1.5133,0.3756,2.2262,1.616,1.4078
2019-07-30,3870.32,4919.71,36786249554776.6,27228205334363,12144408289719.955,1.5246,0.397,2.2263,1.6173,1.4078
2019-07-29,3854.27,4898.93,36640001649759.91,27125596663798,12097979177183.77,1.5184,0.3854,2.2294,1.6181,1.4078
2019-07-26,3858.57,4904.34,36681872404586.01,27149662827111,12110372409562.422,1.5203,0.389,2.2316,1.6186,1.4078
2019-07-25,3851.07,4893.99,36629157964686.79,27090361328985,12084981787347.693,1.518,0.385,2.2316,1.6187,1.4078
2019-07-24,3819.83,4853.87,36395365582435.72,26906638750117,11981197020773.73,1.5081,0.3628,2.2351,1.6188,1.4078
2019-07-23,3789.91,4815.47,36112478139746,26726755830443,11888256747802.354,1.4962,0.3348,2.2353,1.6193,1.4078
2019-07-22,3781.68,4802.47,36021928712792,26682121726293,11861766233734.568,1.4914,0.325,2.2357,1.6199,1.4078
2019-07-19,3807.96,4835.28,36257223231276.5,26836602123013,11941210670685.768,1.5005,0.3442,2.2375,1.6218,1.4078
2019-07-18,3768.4,4783.31,35917202018418.09,26586675291021,11812544750266.512,1.4859,0.3135,2.2375,1.622,1.4078
2019-07-17,3804.64,4827.08,36194009478168.88,26818041798139,11923581596996.822,1.4967,0.3353,2.2384,1.6223,1.4078
2019-07-16,3806.84,4828.9,36248363261020.6,26844511986677,11930571904878.248,1.4987,0.3385,2.2384,1.6226,1.4078
2019-07-15,3824.19,4850.31,36364522891084.1,26935508786035,11981765078677.83,1.5031,0.3492,2.2408,1.6229,1.4078
2019-07-12,3808.73,4830.67,36260722725164.99,26868357811041,11933664342639.328,1.4988,0.3388,2.242,1.6234,1.4078
2019-07-11,3785.22,4792.63,36012327105523.91,26700216619331,11864779430197.74,1.4855,0.3118,2.242,1.6241,1.4078
2019-07-10,3786.74,4790.16,35981050280921.51,26690779581084,11862733270846.186,1.4826,0.3048,2.2444,1.6252,1.4078
2019-07-09,3793.13,4796.3,36174712688634,26755245074925,11884232167882.975,1.4855,0.3114,2.2472,1.626,1.4078
2019-07-08,3802.79,4805.3,36284692799511.29,26833423905068,11915622122339.742,1.4886,0.318,2.2479,1.6266,1.4078
2019-07-05,3893.2,4918.25,37106874548423.39,27450192990352,12196580015098.414,1.5212,0.3861,2.2589,1.6271,1.4078
2019-07-04,3873.1,4889,36985440035374.41,27347322618992,12135306514383.373,1.5148,0.3727,2.2589,1.6273,1.4078
2019-07-03,3893.53,4914.19,37126495763348.51,27452598001745,12196906152634.523,1.5203,0.383,2.261,1.6275,1.4078
2019-07-02,3937.17,4966.2,37485818886585.09,27757153121346,12330312329945.154,1.5292,0.3978,2.2677,1.6278,1.4078
2019-07-01,3935.81,4964.46,37451287406708.31,27650153982509,12331460485777.854,1.5288,0.397,2.2713,1.6281,1.4078
2019-06-28,3825.59,4825.33,36584290950215.51,26991105738572,12000849202132.016,1.4934,0.3252,2.2754,1.6285,1.4078
2019-06-27,3834.82,4832.56,36699481780993.49,27087030018779,12032671981281.232,1.4953,0.3295,2.2754,1.6286,1.4078
2019-06-26,3794.33,4779.12,36385577805246.11,26838509904982,11903548987131.162,1.4815,0.3019,2.2773,1.6289,1.4078
2019-06-25,3801.31,4786.36,36452681319833.01,26863618623836,11930921004106.014,1.4835,0.306,2.2787,1.6296,1.4078
2019-06-24,3841.27,4836.12,36803437023294.21,27130675699663,12064723057494.303,1.4974,0.3328,2.2794,1.6303,1.4078
2019-06-21,3833.94,4826.35,36720795055661.79,27064921415028,12042569875320.748,1.4938,0.3252,2.282,1.6311,1.4078
2019-06-20,3828.52,4819.04,36655214728449.39,27015289101422,12028886787748.232,1.491,0.3217,2.282,1.6315,1.4078
2019-06-19,3715.94,4677.07,35712578410771.51,26327875646457,11674469495309.4,1.4525,0.2559,2.2823,1.6319,1.4078
2019-06-18,3667.62,4608.21,35346261423365.99,26086303220159,11521672739798.807,1.4323,0.2345,2.2832,1.6326,1.4078
2019-06-17,3654.82,4591.8,35249910981205.305,26028053082652,11480193070389.955,1.4282,0.2299,2.2854,1.6334,1.4078
2019-06-14,3654.88,4591.54,34339312325093.99,25822680966255,11337533230795.27,1.3964,0.1822,2.2881,1.6338,1.4078
2019-06-13,3685.39,4628.3,34571046723420.293,26001299626724,11427049641459.162,1.4053,0.1954,2.2881,1.6338,1.4079
2019-06-12,3691.1,4635.27,34633509082459.707,26035065001292,11441318520201.525,1.4078,0.1991,2.2908,1.6347,1.408
2019-06-11,3719.28,4670.19,34864362847128.008,26206087910473,11525482436825.521,1.417,0.2147,2.2913,1.6356,1.4083
2019-06-10,3610.74,4530.52,34082756622340.4,25589704649667,11195134961577.506,1.3827,0.1666,2.2918,1.6358,1.4083
2019-06-06,3564.68,4472.57,33728534683621.61,25297072012296,11053933961916.016,1.3682,0.1464,2.2935,1.6366,1.4086
2019-06-05,3597.11,4511.58,33992804240963.387,25483603036449,11154994945908.42,1.3785,0.16,2.2943,1.6376,1.409
2019-06-04,3598.47,4512.19,33961055808706.29,25475545160113,11159773308652.941,1.3769,0.1583,2.2944,1.6386,1.4092
2019-06-03,3632.01,4554.24,34184692865783.61,25664376886259,11261666355931.387,1.386,0.169,2.2947,1.6391,1.4093
2019-05-31,3629.79,4549.72,34168461442244.293,25655064713283,11254322761952.293,1.3822,0.1644,2.2982,1.6399,1.4098
2019-05-30,3641.18,4561.61,34295751132300.61,25761728032955,11288847183210.77,1.3865,0.1694,2.2989,1.64,1.4098
2019-05-29,3663.91,4587.17,34414756125446.51,25852425858464,11355123048083.736,1.3907,0.1728,2.2989,1.64,1.41
2019-05-28,3672.26,4597.02,34463508733384.594,25905905479668,11384230836725.877,1.3924,0.1733,2.2989,1.64,1.4101
2019-05-27,3637.2,4551.65,34176492562423.3,25669364018492,11276140874746.318,1.3805,0.163,2.2998,1.6407,1.4105
2019-05-24,3593.91,4495.48,33843813915893.51,25411336237717,11142634858463.555,1.3664,0.1423,2.3018,1.641,1.411
2019-05-23,3583.96,4481.83,33759125552591.12,25351779272416,11111650879660.438,1.3626,0.1346,2.3018,1.6411,1.4115
2019-05-22,3649.38,4558.62,34230747082853.5,25718412839108,11308327024021.28,1.3805,0.1617,2.3022,1.6412,1.4116
2019-05-21,3666.78,4580.34,34377662466378.9,25832938954100,11361149267583.035,1.3864,0.1675,2.3023,1.6418,1.412
2019-05-20,3617.79,4518.66,33999236579912.69,25528603587024,11210530520245.617,1.371,0.1494,2.3046,1.6422,1.4121
2019-05-17,3648.76,4557.34,34143024852890.3,25667266115950,11301721397811.87,1.3768,0.1567,2.3078,1.644,1.4123
2019-05-16,3743.96,4676.09,34897120355121.8,26236489189457,11590947841934.967,1.4071,0.1918,2.3078,1.6442,1.4126
2019-05-15,3727.09,4654.96,34749015882353.58,26119122828187,11540209288350.28,1.4011,0.1835,2.3092,1.6447,1.4127
2019-05-14,3645.15,4552.01,34091563243546.81,25608539809146,11288710462674.045,1.3745,0.1539,2.3112,1.645,1.4128
2019-05-13,3668.73,4581.45,34291361058860.7,25759825314599,11362180909060.738,1.3825,0.1617,2.3127,1.6451,1.4129
2019-05-10,3730.45,4658.54,34816902234393.4,26108359623556,11554162593361.805,1.4037,0.1843,2.3224,1.6456,1.4132
2019-05-09,3599.7,4495.17,33778368670178,25301655646319,11152551408727.902,1.3618,0.1337,2.3224,1.6456,1.4143
2019-05-08,3667.46,4579.71,34356746144381.52,25738119090453,11360170256451.254,1.385,0.1634,2.323,1.6464,1.4148
2019-05-07,3720.67,4646.16,34837696081569.9,26041729691196,11525099696196.01,1.4044,0.1844,2.3261,1.6465,1.4148
2019-05-06,3684.62,4600.73,34625720792790.105,25863459255319,11419924337065.838,1.3957,0.1724,2.3263,1.6466,1.4149
2019-04-30,3913.21,4886.12,36551703488188.08,27278604091823,12121075555396.371,1.4731,0.2718,2.332,1.6474,1.4149
2019-04-29,3900.33,4870.04,36457432941173.01,27192194889295,12017918234926.531,1.4973,0.3178,2.3325,1.6482,1.4149
2019-04-26,3889.27,4856.19,36344403448041.99,27097249195212,11917731631438.234,1.5043,0.3333,2.3328,1.6485,1.4151
2019-04-25,3941.82,4921.79,36759048869216.9,27429235333555,12044314748014.525,1.5282,0.3787,2.3335,1.6485,1.4149
2019-04-24,4030.09,5032.01,37492880420115.7,27984577237977,12272384227945.32,1.5617,0.4354,2.3339,1.6488,1.4149
2019-04-23,4019.01,5018.15,37450446991944.41,27950436213913,12220752569956.174,1.5635,0.4371,2.3351,1.649,1.4149
2019-04-22,4025.61,5026.4,37514360243015.69,27877271769491,12234137420705.45,1.5675,0.442,2.3377,1.6492,1.4149
2019-04-19,4120.61,5144.8,38337358111047.69,28475724866736,12520677882351.19,1.6027,0.4624,2.3388,1.6493,1.4151
2019-04-18,4072.08,5084.13,38008194008665.91,28201998936307,12377545465608.059,1.5916,0.4548,2.3397,1.6494,1.4149
2019-04-17,4087.24,5102.59,38193434607493.33,28332441695460,12426837510032.83,1.5996,0.4601,2.341,1.6495,1.4149
2019-04-16,4085.79,5100.78,38114449198012.41,28272083839662,12422813476302.373,1.5965,0.4572,2.341,1.6497,1.4149
2019-04-15,3975.52,4962.99,37068855535659.51,27536921095633,12081361429993.242,1.5534,0.4239,2.3428,1.65,1.4149
2019-04-12,3988.62,4979.33,37108955324431.8,27527689251942,12113830656440.904,1.5552,0.4262,2.3428,1.6503,1.4151
2019-04-11,3997.58,4990.52,37134841951926.69,27551290102197,12137898761414.732,1.5567,0.4293,2.3431,1.6505,1.4149
2019-04-10,4085.85,5100.71,37801022782612.9,28055452985487,12396494712252.94,1.5847,0.4494,2.3462,1.651,1.4149
2019-04-09,4075.43,5087.71,37795473178142.305,28014816690936,12374700918975.738,1.5845,0.449,2.3466,1.6516,1.4149
2019-04-08,4057.23,5064.98,37791395347487.72,27982574835631,12334891370339.838,1.5843,0.4486,2.3471,1.652,1.4149
2019-04-04,4062.23,5069.53,37813684227823.4,27972145735421,12351626997721.105,1.585,0.449,2.3478,1.6526,1.4149
2019-04-03,4022.16,5019.39,37382370807030.29,27646337633609,12225416534017.795,1.5669,0.4396,2.348,1.6529,1.4149
2019-04-02,3971.29,4955.9,36946889195620.19,27326088402483,12067412103333.588,1.5489,0.4157,2.3489,1.6534,1.4149
2019-04-01,3973.93,4959.2,36981415887978.586,27364892072040,12071402152618.182,1.5507,0.4186,2.3497,1.6543,1.4149
2019-03-29,3872.34,4832.43,36117584494136.2,26742493456197,11797451266381.03,1.525,0.3732,2.3515,1.6545,1.4151
2019-03-28,3728.4,4652.75,34905121415548.81,25824879333100,11342126350577.71,1.4797,0.2841,2.355,1.6546,1.4149
2019-03-27,3743.39,4671.26,35107395832195.29,25945293303909,11385327280989.307,1.4916,0.3076,2.3564,1.6553,1.4149
2019-03-26,3700.44,4617.66,34767586544775.3,25684081339153,11250373510680.674,1.4779,0.2784,2.3581,1.6557,1.4149
2019-03-25,3742.83,4670.56,35118811880329.1,25959640016536,11396698525242.984,1.4952,0.3125,2.3594,1.656,1.4149
2019-03-22,3833.8,4784.08,35973648257396.28,26573160780224,11627121374454.479,1.5338,0.3864,2.3596,1.6568,1.4151
2019-03-21,3836.89,4787.94,36029397472407.3,26594772484353,11627938697782.018,1.5362,0.3902,2.3597,1.6574,1.4149
2019-03-20,3835.44,4786.13,36025284759632.1,26585243538984,11623648494810.854,1.536,0.3894,2.36,1.6586,1.4149
2019-03-19,3833.96,4784.28,36072660739358.305,26618066314512,11618793661476.533,1.5388,0.3956,2.3606,1.6591,1.4149
2019-03-18,3851.75,4806.48,36213945448129.91,26740185730406,11671268205725.102,1.5459,0.4058,2.3608,1.6595,1.4149
2019-03-15,3745.01,4673.28,35314840760556.39,26044002606771,11353491799195.629,1.5078,0.3383,2.3612,1.661,1.4151
2019-03-14,3698.49,4615.23,34970099308868.113,25781774088643,11213056679948.338,1.4934,0.3092,2.3619,1.6612,1.4149
2019-03-13,3724.19,4647.31,35191947650617.8,25934274062292,11287923806034.479,1.503,0.3277,2.3639,1.6616,1.4149
2019-03-12,3755.35,4686.19,35515827183201.91,26159000118159,11382123214566.908,1.5187,0.3598,2.364,1.6628,1.4149
2019-03-11,3729.95,4654.5,35274008297640.99,25989439673885,11305762733203.725,1.5084,0.3376,2.3645,1.6634,1.4149
2019-03-08,3657.58,4564.18,34691046105343.902,25536252281722,11095722045412.373,1.4839,0.2922,2.3645,1.6637,1.4151
2019-03-07,3808.85,4752.95,36151011174812.4,26581842732488,11552737669138.807,1.5464,0.4042,2.3647,1.6639,1.4149
2019-03-06,3848.09,4801.91,36508021025614.19,26875747369058,11672100648537.701,1.562,0.4268,2.3647,1.6645,1.4149
2019-03-05,3816.01,4761.89,36156160102255.61,26651969107794,11571266532008.52,1.5469,0.4058,2.366,1.6652,1.4149
2019-03-04,3794.1,4734.55,36033516304931.2,26567773732244,11510324940094.652,1.5417,0.3984,2.367,1.6666,1.4149
2019-03-01,3749.71,4679.15,35679948606901.21,26311606085616,11380827265204.78,1.5265,0.372,2.366,1.6672,1.4151
2019-02-28,3669.37,4578.89,34934802242595.617,25759345927906,11131255643660.854,1.4947,0.3109,2.367,1.6673,1.4149
2019-02-27,3678.39,4590.15,35112783166190,25861995693900,11161779794790.941,1.5024,0.3244,2.367,1.6676,1.4149
2019-02-26,3684.69,4598.02,35044504103462.51,25833150604321,11177418346751.865,1.4995,0.3187,2.3678,1.668,1.4149
2019-02-25,3729.48,4653.91,35455843147110.9,26127728688500,11313082292201.064,1.5171,0.354,2.3684,1.6682,1.4149
2019-02-22,3520.12,4391.49,33495747344645.695,24721766349154,10675608156202.486,1.433,0.2224,2.3685,1.6687,1.4151
2019-02-21,3442.71,4294.92,32911937157361.99,24286416158288,10439337683093.936,1.408,0.1891,2.3687,1.6689,1.4149
2019-02-20,3451.93,4306.42,33033889871103.207,24373620622577,10466188734983.96,1.4132,0.1974,2.369,1.669,1.4151
2019-02-19,3439.61,4291.05,32905361636984.1,24278585868906,10428763580958.936,1.4077,0.1883,2.3697,1.669,1.4152
2019-02-18,3445.74,4298.71,32938906416708.11,24317214063306,10444427872190.584,1.4092,0.19,2.3703,1.6692,1.4153
2019-02-15,3338.7,4165.17,32046946973931.195,23631719801323,10121257284728.635,1.3711,0.1488,2.3707,1.6694,1.4153
2019-02-14,3402.14,4244.31,32642149439282.7,24063105068057,10313504359838.229,1.3966,0.1731,2.3733,1.6696,1.4153
2019-02-13,3397.03,4237.93,32675264415174.9,24065194151241,10298861816398.178,1.398,0.1743,2.3733,1.6697,1.4162
2019-02-12,3330.34,4154.73,32066183142084.79,23629581444973,10095979144538.643,1.3719,0.1501,2.3734,1.6703,1.4165
2019-02-11,3306.47,4124.96,31867253945392.99,23512868596273,10018068570154.492,1.3641,0.1365,2.3737,1.6706,1.4166
2019-02-01,3247.4,4051.26,31476015607105.8,23187377192162,9845167934541.742,1.3474,0.1157,2.3757,1.6716,1.4173
2019-01-31,3201.63,3994.17,31145668181992.098,22936464162887,9710072980595.438,1.3332,0.1005,2.3758,1.6718,1.4173
2019-01-30,3168.48,3952.81,30788428469756.1,22671814028154,9605631102112.146,1.3179,0.0837,2.3758,1.672,1.418
2019-01-29,3193.97,3984.61,30979988508060.895,22827058658862,9681021348503.918,1.3261,0.0936,2.3758,1.6721,1.4184
2019-01-28,3183.78,3971.89,30871423734745.3,22741051705423,9650459184429.342,1.3215,0.0883,2.3758,1.6723,1.4186
2019-01-25,3184.47,3972.76,30870013826282.6,22738694802772,9654048690119.432,1.3214,0.088,2.3758,1.6723,1.4186
2019-01-24,3158.78,3940.71,30608896780693.29,22546928693290,9574087224115.758,1.3103,0.0765,2.376,1.6723,1.4186
2019-01-23,3141.05,3918.59,30457203494603.1,22442299012359,9516657743744.04,1.3038,0.0707,2.376,1.6728,1.4188
2019-01-22,3143.32,3921.42,30449184681267.586,22446286406106,9524229038988.61,1.3034,0.0695,2.376,1.6728,1.419
2019-01-21,3185.64,3974.21,30838519090396.91,22728471914079,9651721933564.05,1.3201,0.0851,2.376,1.673,1.4193
2019-01-18,3168.17,3952.43,30652076611662.71,22589873565367,9600673640681.49,1.3121,0.0785,2.3758,1.6732,1.42
2019-01-17,3111.42,3881.62,30119096332396.72,22204745344664,9425760450053.125,1.2893,0.0576,2.376,1.6732,1.42
2019-01-16,3128.65,3903.12,30222527695675.6,22296804874156,9478958206060.07,1.2937,0.0625,2.376,1.6735,1.421
