日期,三月期收益率,六月期收益率,一年期收益率,二年期收益率,三年期收益率,五年期收益率,七年期收益率,十年期收益率,二十年期收益率,三十年期收益率
2015/12/15,0.024038,0.024043,0.024474,0.026023,0.027387,0.028263,0.03015,0.030157,0.036624,0.037941
2015/12/16,0.023988,0.023998,0.024028,0.025784,0.027292,0.0282,0.029907,0.030007,0.036474,0.037791
2015/12/17,0.023821,0.023981,0.023907,0.025608,0.026961,0.027667,0.029899,0.029857,0.036326,0.037643
2015/12/18,0.023661,0.023746,0.023647,0.025355,0.02666,0.027344,0.0295,0.029408,0.035994,0.03735
2015/12/21,0.023332,0.023494,0.023601,0.024752,0.025836,0.026996,0.028653,0.028811,0.035696,0.037052
2015/12/22,0.023301,0.023519,0.023204,0.024513,0.025761,0.026629,0.028529,0.02861,0.035496,0.036852
2015/12/23,0.023505,0.023606,0.023332,0.024605,0.025722,0.026794,0.028415,0.02846,0.035346,0.036702
2015/12/24,0.023302,0.023387,0.023135,0.024452,0.025603,0.02663,0.02805,0.02801,0.034896,0.036252
2015/12/25,0.023061,0.023056,0.022946,0.024355,0.025694,0.026565,0.028102,0.028061,0.034947,0.036303
2015/12/28,0.023015,0.023137,0.023076,0.024268,0.025412,0.026585,0.02805,0.027961,0.034847,0.036203
2015/12/29,0.023015,0.023079,0.023076,0.024128,0.025153,0.0266,0.0281,0.028061,0.034947,0.036303
2015/12/30,0.022656,0.02261,0.022979,0.024204,0.025395,0.027014,0.028399,0.028261,0.034811,0.036172
2015/12/31,0.022507,0.02258,0.022979,0.024235,0.025466,0.027014,0.028361,0.028212,0.034762,0.036123
2016/1/4,0.023002,0.023166,0.023479,0.024598,0.025697,0.027488,0.028701,0.02871,0.034885,0.036246
2016/1/5,0.023,0.02307,0.02368,0.024944,0.026173,0.027871,0.028999,0.028911,0.035085,0.036446
2016/1/6,0.023296,0.023299,0.02369,0.025038,0.026322,0.027597,0.028817,0.028861,0.034789,0.036155
2016/1/7,0.023473,0.023412,0.0237,0.024928,0.026109,0.027538,0.028599,0.028511,0.034396,0.035718
2016/1/8,0.023219,0.023132,0.023634,0.02479,0.025906,0.027347,0.028402,0.028362,0.034247,0.035537
2016/1/11,0.023099,0.023132,0.023511,0.024683,0.025792,0.02693,0.028249,0.028187,0.034072,0.035362
2016/1/12,0.023081,0.022994,0.023054,0.024384,0.025618,0.02662,0.028048,0.027887,0.033558,0.034859
2016/1/13,0.022773,0.022706,0.022804,0.024048,0.025191,0.026005,0.027497,0.027237,0.032933,0.034234
2016/1/14,0.022589,0.022496,0.022793,0.024043,0.025199,0.026084,0.027796,0.027513,0.033208,0.034509
2016/1/15,0.022292,0.02229,0.022782,0.024336,0.025601,0.02628,0.027772,0.027464,0.033166,0.034467
2016/1/18,0.022491,0.022492,0.022618,0.024282,0.02565,0.026431,0.028094,0.027764,0.033465,0.034766
2016/1/19,0.022502,0.022573,0.022724,0.024361,0.02577,0.026643,0.028392,0.027964,0.033665,0.034966
2016/1/20,0.023959,0.023191,0.023105,0.02469,0.026063,0.026934,0.028542,0.028114,0.033815,0.035116
2016/1/21,0.023266,0.023191,0.023006,0.024682,0.025995,0.026713,0.028293,0.027914,0.033616,0.034917
2016/1/22,0.022591,0.023064,0.02306,0.024427,0.025647,0.026657,0.028144,0.027741,0.033443,0.034744
2016/1/25,0.0228,0.022824,0.023109,0.024802,0.026301,0.027514,0.028796,0.02859,0.034293,0.035594
2016/1/26,0.022499,0.022445,0.02311,0.024759,0.026228,0.027633,0.028796,0.028615,0.034318,0.035519
2016/1/27,0.022913,0.023039,0.023519,0.024919,0.026208,0.027994,0.029196,0.029016,0.034718,0.035919
2016/1/28,0.022871,0.023066,0.023608,0.024991,0.02624,0.027814,0.028973,0.028866,0.034632,0.035839
2016/1/29,0.022276,0.023024,0.023214,0.024772,0.026149,0.027492,0.028695,0.028419,0.034184,0.035391
2016/2/1,0.022305,0.022928,0.023109,0.024334,0.025813,0.027257,0.028546,0.028368,0.034132,0.035339
2016/2/2,0.022406,0.022797,0.023208,0.024465,0.025976,0.027494,0.029044,0.028818,0.034582,0.035789
2016/2/3,0.02219,0.022877,0.02316,0.024475,0.02604,0.027508,0.029138,0.028918,0.034683,0.03589
2016/2/4,0.022505,0.022964,0.02316,0.024269,0.025715,0.027312,0.028893,0.02855,0.034197,0.035282
2016/2/5,0.022271,0.02277,0.023259,0.024339,0.025637,0.027279,0.028989,0.028535,0.034182,0.035267
2016/2/6,0.022271,0.022686,0.023268,0.024362,0.025675,0.027393,0.02898,0.028535,0.034182,0.035267
2016/2/14,0.02256,0.022805,0.023018,0.024326,0.02578,0.02684,0.02848,0.028221,0.033868,0.034953
2016/2/15,0.02251,0.022741,0.023192,0.024585,0.025774,0.026797,0.028641,0.028371,0.034018,0.035103
2016/2/16,0.022551,0.022794,0.023452,0.024704,0.025659,0.027089,0.028789,0.028376,0.034023,0.035108
2016/2/17,0.022324,0.022546,0.022817,0.024238,0.025732,0.027144,0.028788,0.028351,0.033935,0.035021
2016/2/18,0.022371,0.0225,0.022718,0.024142,0.025634,0.027052,0.02874,0.028351,0.033935,0.035021
2016/2/19,0.021541,0.021592,0.02251,0.024043,0.02567,0.027001,0.028665,0.028251,0.033842,0.034937
2016/2/22,0.020626,0.022067,0.022678,0.024289,0.025507,0.026687,0.028741,0.028426,0.033856,0.034951
2016/2/23,0.021082,0.021571,0.022622,0.024208,0.025679,0.026579,0.028693,0.028451,0.033881,0.034976
2016/2/24,0.021034,0.021475,0.022638,0.024084,0.025175,0.026498,0.0287,0.028676,0.034106,0.035201
2016/2/25,0.021178,0.021721,0.022834,0.024177,0.025319,0.02665,0.028796,0.028651,0.034362,0.035457
2016/2/26,0.020511,0.022022,0.022764,0.024266,0.025283,0.026499,0.028794,0.028551,0.034145,0.035257
2016/2/29,0.021012,0.02203,0.022576,0.02416,0.02537,0.026454,0.02867,0.028502,0.034129,0.035088
2016/3/1,0.021141,0.021931,0.022086,0.023876,0.025295,0.026202,0.028598,0.028527,0.034049,0.034903
2016/3/2,0.020806,0.021702,0.022093,0.023756,0.025058,0.026217,0.028715,0.028752,0.033919,0.034775
2016/3/3,0.020513,0.021617,0.022132,0.02375,0.025118,0.026376,0.02893,0.029002,0.03397,0.034724
2016/3/4,0.020166,0.021118,0.021742,0.023384,0.025076,0.026277,0.028828,0.028952,0.03383,0.034679
2016/3/7,0.020365,0.021108,0.021902,0.023539,0.025172,0.026494,0.029126,0.029303,0.03418,0.03503
2016/3/8,0.020074,0.021155,0.02187,0.023588,0.025247,0.026602,0.029246,0.029352,0.034216,0.035018
2016/3/9,0.019781,0.021111,0.021864,0.023664,0.025048,0.026244,0.028839,0.028928,0.033816,0.034618
2016/3/10,0.020004,0.021098,0.021895,0.023622,0.024843,0.026049,0.028651,0.028653,0.033491,0.034293
2016/3/11,0.019402,0.020528,0.021612,0.023404,0.024882,0.025727,0.0285,0.028453,0.033573,0.03465
2016/3/14,0.019707,0.020378,0.021469,0.022611,0.02444,0.025891,0.028415,0.028504,0.033622,0.034538
2016/3/15,0.019873,0.020464,0.021275,0.022465,0.024068,0.025839,0.028367,0.028404,0.033523,0.034438
2016/3/16,0.019803,0.020254,0.021012,0.022153,0.02377,0.025593,0.028017,0.028054,0.033173,0.034088
2016/3/17,0.019902,0.020293,0.020788,0.022048,0.023683,0.02566,0.028134,0.028154,0.033173,0.033971
2016/3/18,0.019573,0.020266,0.020551,0.021809,0.023443,0.025553,0.02821,0.028229,0.033145,0.033834
2016/3/21,0.019914,0.020253,0.020552,0.022093,0.023563,0.025684,0.028184,0.028305,0.033073,0.033617
2016/3/22,0.020006,0.020514,0.020842,0.022348,0.023603,0.025639,0.028267,0.028304,0.033073,0.033617
2016/3/23,0.020196,0.02046,0.020589,0.021863,0.023351,0.025489,0.028084,0.028307,0.033073,0.033617
2016/3/24,0.020298,0.020461,0.02069,0.021852,0.023134,0.025298,0.028032,0.028309,0.033073,0.033617
2016/3/25,0.019771,0.020364,0.02053,0.021597,0.023056,0.025181,0.027909,0.028311,0.032997,0.033465
2016/3/28,0.019539,0.020571,0.020918,0.021902,0.023232,0.025339,0.028165,0.028665,0.032773,0.033365
2016/3/29,0.019894,0.020622,0.021039,0.02194,0.022964,0.025153,0.028113,0.02851,0.032618,0.033288
2016/3/30,0.020012,0.020665,0.020796,0.021774,0.023079,0.024718,0.027917,0.028362,0.032469,0.033188
2016/3/31,0.020187,0.020721,0.020861,0.021848,0.023025,0.02472,0.027823,0.028419,0.032487,0.033175
2016/4/1,0.020008,0.020767,0.020964,0.021917,0.023083,0.024716,0.027777,0.028422,0.032488,0.033176
2016/4/5,0.020156,0.020661,0.020854,0.021877,0.023211,0.024876,0.027794,0.028637,0.032703,0.033391
2016/4/6,0.020487,0.020746,0.021057,0.022106,0.023466,0.024964,0.027846,0.028689,0.032755,0.033443
2016/4/7,0.020708,0.02095,0.021358,0.022427,0.023709,0.024947,0.028058,0.029049,0.033115,0.033803
2016/4/8,0.020577,0.021004,0.021677,0.022642,0.023797,0.025044,0.028065,0.029158,0.033028,0.033803
2016/4/11,0.020845,0.021252,0.021776,0.022742,0.023849,0.02521,0.028116,0.029091,0.033028,0.033803
2016/4/12,0.021064,0.021195,0.021893,0.02294,0.023949,0.02526,0.028167,0.0291,0.032933,0.033708
2016/4/13,0.021257,0.021483,0.022319,0.023328,0.024252,0.026179,0.028271,0.029271,0.033104,0.033879
2016/4/14,0.021461,0.02169,0.022259,0.023399,0.024533,0.02645,0.028537,0.029352,0.03304,0.033879
2016/4/15,0.021111,0.021403,0.022172,0.023432,0.024534,0.026335,0.028361,0.029151,0.032839,0.033678
2016/4/18,0.020872,0.021259,0.022187,0.023236,0.024387,0.026258,0.028314,0.029047,0.032741,0.03358
2016/4/19,0.021006,0.021492,0.022143,0.023151,0.024236,0.026391,0.028455,0.02906,0.032754,0.033593
2016/4/20,0.021016,0.021815,0.022296,0.023375,0.02456,0.026969,0.029204,0.029258,0.032952,0.033791
2016/4/21,0.021026,0.022017,0.022349,0.023418,0.024668,0.027022,0.029423,0.029208,0.032902,0.033741
2016/4/22,0.02161,0.022016,0.022706,0.023729,0.024963,0.027173,0.029945,0.029309,0.033325,0.034487
2016/4/25,0.021999,0.022434,0.023273,0.024597,0.025796,0.027983,0.030544,0.029362,0.033725,0.035233
2016/4/26,0.021828,0.02229,0.023011,0.024387,0.025603,0.027635,0.030046,0.029212,0.033575,0.035083
2016/4/27,0.021775,0.022357,0.022805,0.024043,0.025568,0.027334,0.029796,0.029108,0.033474,0.034982
2016/4/28,0.022038,0.022473,0.023029,0.023992,0.025568,0.027436,0.029546,0.028863,0.033474,0.034737
2016/4/29,0.02194,0.022268,0.02307,0.024384,0.025816,0.027282,0.029594,0.028913,0.033605,0.034737
2016/5/3,0.022098,0.022011,0.022752,0.024001,0.025753,0.027092,0.029495,0.02889,0.033632,0.034801
2016/5/4,0.02198,0.022526,0.023126,0.024538,0.025847,0.02719,0.029346,0.028965,0.033834,0.035003
2016/5/5,0.022343,0.022779,0.0235,0.024808,0.025771,0.027194,0.029397,0.029017,0.033934,0.035103
2016/5/6,0.022153,0.02251,0.023403,0.02492,0.025877,0.027243,0.029395,0.029016,0.033884,0.035003
2016/5/9,0.022216,0.02259,0.023526,0.024933,0.025733,0.026895,0.029146,0.028818,0.033684,0.034803
2016/5/10,0.022186,0.0223,0.023248,0.02453,0.025639,0.026951,0.028956,0.029,0.033866,0.034985
2016/5/11,0.022107,0.022329,0.023071,0.024305,0.025544,0.027137,0.028988,0.029075,0.033941,0.034985
2016/5/12,0.021861,0.022411,0.023002,0.023905,0.025344,0.027018,0.028953,0.028975,0.033841,0.034885
2016/5/13,0.021999,0.022077,0.022905,0.023813,0.025249,0.027023,0.029006,0.02905,0.033916,0.034923
2016/5/16,0.021999,0.022021,0.022992,0.024099,0.025051,0.02712,0.029211,0.029275,0.034141,0.035148
2016/5/17,0.022047,0.022017,0.022989,0.024056,0.025055,0.027201,0.029399,0.0293,0.034166,0.035173
2016/5/18,0.022106,0.022203,0.023131,0.024342,0.025362,0.027661,0.029797,0.02955,0.034291,0.035173
2016/5/19,0.022,0.022261,0.023143,0.024418,0.025417,0.027663,0.029897,0.0296,0.034341,0.035223
2016/5/20,0.021904,0.022319,0.023064,0.024283,0.02537,0.027408,0.029795,0.0295,0.034427,0.035309
2016/5/23,0.021797,0.022132,0.023004,0.02419,0.025432,0.027521,0.029836,0.02955,0.034588,0.03547
2016/5/24,0.021749,0.02217,0.023187,0.024421,0.02543,0.027471,0.029733,0.02935,0.034388,0.03527
2016/5/25,0.02181,0.022089,0.02313,0.024395,0.025561,0.027453,0.029696,0.029401,0.034439,0.035336
2016/5/26,0.021701,0.022155,0.023194,0.024501,0.025644,0.027571,0.029721,0.029401,0.034439,0.035336
2016/5/27,0.02153,0.022187,0.023168,0.024628,0.026034,0.027593,0.029769,0.029451,0.034489,0.035336
2016/5/30,0.021682,0.022075,0.023196,0.024711,0.026098,0.027561,0.029824,0.029776,0.034651,0.035336
2016/5/31,0.021896,0.022151,0.023201,0.024638,0.026074,0.027513,0.029819,0.029851,0.034726,0.035411
2016/6/1,0.021902,0.02216,0.023438,0.024978,0.026019,0.027519,0.029858,0.029952,0.034776,0.035461
2016/6/2,0.022002,0.022411,0.023753,0.025346,0.026069,0.027649,0.029982,0.030127,0.034951,0.035461
2016/6/3,0.022021,0.022396,0.023975,0.02558,0.026053,0.027833,0.030026,0.030152,0.034821,0.035331
2016/6/6,0.021811,0.022403,0.024022,0.025542,0.026058,0.02771,0.029886,0.030041,0.03471,0.03522
2016/6/7,0.021684,0.022428,0.023979,0.025484,0.026021,0.027815,0.029893,0.030071,0.03474,0.03525
2016/6/8,0.021935,0.022357,0.024041,0.025564,0.02609,0.028161,0.030012,0.030077,0.034747,0.035257
2016/6/12,0.021987,0.022393,0.02416,0.025618,0.026086,0.028076,0.030135,0.030053,0.034682,0.035156
2016/6/13,0.022176,0.022677,0.02413,0.02555,0.026079,0.02814,0.029935,0.029979,0.034608,0.035082
2016/6/14,0.022153,0.022754,0.024087,0.025438,0.02597,0.027818,0.02964,0.029654,0.034283,0.034757
2016/6/15,0.022135,0.022782,0.024071,0.025393,0.026052,0.027744,0.029599,0.029604,0.034233,0.034707
2016/6/16,0.022076,0.022719,0.024006,0.025267,0.025938,0.027612,0.029371,0.029455,0.034084,0.034558
2016/6/17,0.02183,0.022376,0.023988,0.025232,0.025967,0.027611,0.029354,0.029379,0.034008,0.034482
2016/6/20,0.021904,0.022033,0.024061,0.0254,0.025886,0.027705,0.029417,0.02948,0.034008,0.034583
2016/6/21,0.021859,0.022416,0.024076,0.02538,0.02599,0.027735,0.0294,0.029405,0.033968,0.03458
2016/6/22,0.021815,0.022261,0.02402,0.025143,0.025968,0.02751,0.029202,0.029306,0.03387,0.034482
2016/6/23,0.022059,0.02252,0.023979,0.025071,0.025827,0.027497,0.029202,0.029307,0.033934,0.034611
2016/6/24,0.022022,0.022742,0.024005,0.025138,0.025678,0.027079,0.028801,0.028808,0.034059,0.035161
2016/6/27,0.021987,0.022761,0.023985,0.025027,0.025427,0.026726,0.0284,0.02831,0.034029,0.0354
2016/6/28,0.021849,0.022663,0.023917,0.02511,0.025566,0.026856,0.02865,0.02861,0.034129,0.035299
2016/6/29,0.02187,0.02267,0.024022,0.025148,0.025591,0.026937,0.0287,0.028586,0.034185,0.035434
2016/6/30,0.021978,0.022718,0.023901,0.024869,0.025484,0.026865,0.0285,0.028411,0.034067,0.035348
2016/7/1,0.021951,0.022692,0.023611,0.024494,0.025293,0.026556,0.028102,0.028038,0.033967,0.035248
2016/7/4,0.021896,0.022633,0.023611,0.024457,0.025462,0.026715,0.0283,0.028314,0.034043,0.035324
2016/7/5,0.022129,0.022572,0.023464,0.024274,0.025478,0.026829,0.0285,0.028514,0.033967,0.03525
2016/7/6,0.02227,0.022544,0.023317,0.024171,0.025437,0.026669,0.028303,0.028365,0.033967,0.03525
2016/7/7,0.022049,0.022463,0.02317,0.024117,0.025183,0.026479,0.02815,0.028066,0.03373,0.035075
2016/7/8,0.021844,0.02197,0.023074,0.024047,0.025194,0.026493,0.028102,0.028016,0.03368,0.035025
2016/7/11,0.021923,0.021957,0.023039,0.024116,0.025313,0.026586,0.028204,0.028268,0.033432,0.034778
2016/7/12,0.02196,0.022216,0.023131,0.024147,0.02531,0.026805,0.028304,0.028368,0.033489,0.034803
2016/7/13,0.022152,0.022208,0.023295,0.02451,0.025441,0.027014,0.028452,0.028493,0.033614,0.034928
2016/7/14,0.021931,0.022226,0.023191,0.024259,0.025318,0.026942,0.028306,0.028395,0.033589,0.034978
2016/7/15,0.021724,0.02203,0.023187,0.024407,0.025258,0.026818,0.028302,0.028271,0.03351,0.034931
2016/7/18,0.021638,0.02186,0.022994,0.024233,0.025261,0.026775,0.0283,0.028271,0.03346,0.034831
2016/7/19,0.02155,0.021684,0.022938,0.024284,0.025223,0.02656,0.0283,0.028197,0.033385,0.034756
2016/7/20,0.021575,0.021808,0.02265,0.024036,0.02511,0.02621,0.028001,0.027996,0.032855,0.034226
2016/7/21,0.021574,0.021806,0.022404,0.023691,0.024914,0.026012,0.027801,0.027806,0.032161,0.033532
2016/7/22,0.021553,0.021913,0.022628,0.023803,0.024842,0.025965,0.027833,0.027907,0.032439,0.033987
2016/7/25,0.021508,0.022138,0.022629,0.02386,0.024953,0.025917,0.02805,0.028068,0.032664,0.034213
2016/7/26,0.021512,0.021965,0.022663,0.023864,0.025008,0.025918,0.027901,0.027913,0.032553,0.034165
2016/7/27,0.021439,0.021664,0.022422,0.023689,0.024873,0.025821,0.027951,0.027967,0.032374,0.033836
2016/7/28,0.021509,0.021834,0.022383,0.023609,0.024715,0.025825,0.027851,0.027867,0.032263,0.033712
2016/7/29,0.021463,0.021951,0.022394,0.023628,0.024802,0.025827,0.027752,0.027767,0.0321,0.033486
2016/8/1,0.021465,0.021966,0.022369,0.023576,0.024782,0.025831,0.027802,0.02783,0.0321,0.033433
2016/8/2,0.021168,0.021928,0.022454,0.023626,0.024414,0.02584,0.027801,0.027792,0.032081,0.033434
2016/8/3,0.021035,0.021759,0.022157,0.023331,0.024343,0.025793,0.027701,0.027718,0.03204,0.033425
2016/8/4,0.020973,0.021604,0.02196,0.023004,0.024322,0.025796,0.027632,0.027694,0.03203,0.03343
2016/8/5,0.020958,0.021545,0.02186,0.022903,0.024126,0.025547,0.027396,0.027534,0.031915,0.033365
2016/8/8,0.020743,0.021578,0.021851,0.022931,0.024083,0.025553,0.027279,0.027472,0.031747,0.033088
2016/8/9,0.020911,0.021438,0.021789,0.022801,0.023834,0.025306,0.027018,0.027125,0.031296,0.032638
2016/8/10,0.020805,0.021259,0.02169,0.02267,0.023712,0.025003,0.026821,0.02695,0.031121,0.032502
2016/8/11,0.020814,0.020967,0.021531,0.022478,0.023843,0.024872,0.026811,0.026875,0.031046,0.032453
2016/8/12,0.020648,0.02043,0.021385,0.022603,0.023699,0.024752,0.02666,0.026701,0.030648,0.032041
2016/8/15,0.020474,0.020509,0.021302,0.022365,0.023555,0.024655,0.026316,0.026401,0.030318,0.031679
2016/8/16,0.020279,0.020506,0.020955,0.021988,0.023566,0.024763,0.026608,0.026651,0.030537,0.031942
2016/8/17,0.02031,0.020507,0.021004,0.022012,0.023569,0.024974,0.026859,0.0269,0.030681,0.032183
2016/8/18,0.020228,0.020514,0.020904,0.021916,0.023473,0.025059,0.0269,0.026801,0.030581,0.03222
2016/8/19,0.020008,0.020426,0.021014,0.022095,0.023679,0.025264,0.027151,0.027001,0.030781,0.032606
2016/8/22,0.019833,0.020552,0.021032,0.022269,0.023841,0.025079,0.026925,0.026801,0.030581,0.032407
2016/8/23,0.020153,0.020542,0.021026,0.022247,0.023949,0.025445,0.027498,0.027201,0.031008,0.032859
2016/8/24,0.020091,0.020556,0.021108,0.022286,0.024099,0.025595,0.027622,0.027301,0.031108,0.032959
2016/8/25,0.020005,0.020564,0.021199,0.022563,0.024209,0.025489,0.027498,0.027201,0.031008,0.032963
2016/8/26,0.020001,0.020465,0.021262,0.02267,0.024314,0.025435,0.027397,0.026927,0.030734,0.032799
2016/8/29,0.020035,0.02025,0.021282,0.022655,0.02412,0.025611,0.027619,0.027064,0.030837,0.032867
2016/8/30,0.020038,0.020616,0.021286,0.022539,0.024275,0.025663,0.028019,0.027527,0.031257,0.033241
2016/8/31,0.020054,0.020703,0.02116,0.022393,0.024275,0.025713,0.027895,0.027424,0.031131,0.033102
2016/9/1,0.020012,0.020526,0.02113,0.02254,0.024137,0.025622,0.027858,0.027452,0.031161,0.033142
2016/9/2,0.020249,0.020591,0.021297,0.02265,0.024238,0.025619,0.027748,0.027452,0.031099,0.033043
2016/9/5,0.020142,0.020704,0.021267,0.022645,0.024249,0.025733,0.027895,0.027503,0.031173,0.033137
2016/9/6,0.020491,0.02055,0.021359,0.022809,0.024303,0.025728,0.027937,0.027628,0.031296,0.033158
2016/9/7,0.0204,0.020781,0.02128,0.022672,0.024308,0.025731,0.028,0.027853,0.031421,0.033182
2016/9/8,0.020492,0.02055,0.021405,0.022836,0.024256,0.025739,0.027825,0.027753,0.031303,0.033058
2016/9/9,0.020295,0.020528,0.021622,0.022958,0.024249,0.025631,0.027725,0.027678,0.031166,0.032858
2016/9/12,0.020299,0.020506,0.021854,0.02329,0.024511,0.025782,0.02795,0.027916,0.031311,0.032909
2016/9/13,0.020292,0.020463,0.021722,0.023132,0.024467,0.025732,0.02775,0.027654,0.031143,0.032835
2016/9/14,0.020893,0.020997,0.021717,0.023115,0.024471,0.025708,0.0276,0.027579,0.031092,0.032808
2016/9/18,0.020983,0.021033,0.021834,0.023259,0.02448,0.025748,0.027612,0.027655,0.031119,0.032786
2016/9/19,0.021101,0.021109,0.021784,0.023076,0.024376,0.025699,0.0276,0.027605,0.031083,0.032763
2016/9/20,0.020988,0.021004,0.021734,0.022836,0.024278,0.02568,0.027475,0.027431,0.030965,0.032701
2016/9/21,0.021025,0.021167,0.021734,0.022885,0.024378,0.02571,0.027575,0.027518,0.031003,0.032689
2016/9/22,0.020599,0.020926,0.021634,0.022656,0.024211,0.025639,0.0275,0.027456,0.03091,0.032564
2016/9/23,0.020487,0.020901,0.021584,0.022535,0.02398,0.025529,0.02745,0.027318,0.030603,0.032088
2016/9/26,0.020523,0.020976,0.021534,0.022545,0.02407,0.025474,0.02735,0.027157,0.030522,0.032064
2016/9/27,0.020434,0.020957,0.021684,0.0226,0.023983,0.025536,0.027387,0.027144,0.030503,0.03204
2016/9/28,0.020501,0.020928,0.021684,0.02253,0.023775,0.025609,0.0274,0.027244,0.030585,0.032103
2016/9/29,0.020347,0.020912,0.021684,0.02265,0.023884,0.025552,0.02745,0.027282,0.030573,0.03204
2016/9/30,0.020482,0.020753,0.021584,0.022609,0.02411,0.025489,0.027401,0.027258,0.030492,0.031901
2016/10/8,0.020574,0.020799,0.021507,0.022571,0.024138,0.025447,0.027249,0.027047,0.030319,0.031768
2016/10/9,0.020579,0.020799,0.0216,0.022625,0.024128,0.025174,0.026949,0.02676,0.030319,0.031617
2016/10/10,0.020448,0.02091,0.021487,0.022499,0.02398,0.025134,0.02685,0.026735,0.030319,0.031565
2016/10/11,0.020222,0.020757,0.021513,0.022515,0.02398,0.025139,0.026925,0.026835,0.030396,0.031619
2016/10/12,0.019957,0.020846,0.02159,0.02256,0.023977,0.025197,0.027032,0.027098,0.030576,0.031716
2016/10/13,0.019982,0.020869,0.021467,0.022452,0.023887,0.025263,0.027,0.02701,0.030495,0.03164
2016/10/14,0.019427,0.020644,0.021381,0.022361,0.02378,0.024677,0.026728,0.026952,0.030428,0.031565
2016/10/17,0.019803,0.020693,0.021495,0.022487,0.023883,0.024694,0.026658,0.026904,0.030354,0.031464
2016/10/18,0.01975,0.020722,0.021446,0.022158,0.023191,0.024631,0.026688,0.026965,0.030385,0.031464
2016/10/19,0.019665,0.020914,0.021361,0.022065,0.023087,0.024351,0.02652,0.026664,0.030172,0.031365
2016/10/20,0.019519,0.020823,0.021361,0.021998,0.022926,0.024271,0.026239,0.026518,0.029899,0.030964
2016/10/21,0.019777,0.020383,0.021461,0.022144,0.023024,0.024056,0.025903,0.026451,0.029791,0.030814
2016/10/24,0.019765,0.020094,0.021593,0.02232,0.023177,0.024124,0.025989,0.026595,0.029912,0.030914
2016/10/25,0.019981,0.020095,0.021493,0.022178,0.023025,0.02409,0.02611,0.026859,0.030066,0.031067
2016/10/26,0.020293,0.020413,0.021803,0.02253,0.023385,0.024556,0.026549,0.0272,0.030263,0.031264
2016/10/27,0.020211,0.020403,0.02187,0.022567,0.023489,0.02446,0.026622,0.027068,0.030134,0.031118
2016/10/28,0.020087,0.020293,0.021751,0.022475,0.023397,0.024411,0.02664,0.027027,0.030114,0.031118
2016/10/31,0.020229,0.020318,0.021711,0.022507,0.023407,0.024518,0.026762,0.027425,0.030426,0.031343
2016/11/1,0.01997,0.020709,0.021741,0.022691,0.023516,0.024519,0.027035,0.027375,0.030452,0.031444
2016/11/2,0.020009,0.020715,0.02162,0.022541,0.023515,0.024367,0.027015,0.027372,0.030471,0.031482
2016/11/3,0.020052,0.020735,0.0215,0.022224,0.023418,0.024421,0.026962,0.027301,0.030405,0.03142
2016/11/4,0.019982,0.020734,0.021391,0.022164,0.023422,0.024524,0.027001,0.027339,0.030418,0.031395
2016/11/7,0.020113,0.020927,0.02145,0.022258,0.023581,0.024663,0.027161,0.027475,0.030649,0.031671
2016/11/8,0.020242,0.020772,0.021451,0.022288,0.023635,0.024733,0.027438,0.027634,0.030881,0.031973
2016/11/9,0.02021,0.020754,0.021401,0.022292,0.023689,0.024887,0.027359,0.027651,0.030852,0.031898
