日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2024/2/29,3516.08,4890.36,4.96648E+13,3.70403E+13,1.69705E+13,11.4261,0.212,14.0787,12.371,11.3441
2024/2/28,3450.26,4798.81,4.89691E+13,3.64772E+13,1.66546E+13,11.2678,0.1891,14.0787,12.3713,11.3441
2024/2/27,3494.79,4860.74,4.951E+13,3.68499E+13,1.68702E+13,11.3922,0.2092,14.0787,12.3713,11.3441
2024/2/26,3453.36,4803.12,4.90304E+13,3.64983E+13,1.66676E+13,11.2814,0.1924,14.0787,12.3713,11.3433
2024/2/23,3489.74,4853.72,4.97702E+13,3.70315E+13,1.68447E+13,11.4516,0.2153,14.0787,12.371,11.3409
2024/2/22,3486.67,4849.46,4.97745E+13,3.69911E+13,1.68275E+13,11.4526,0.2158,14.0787,12.3713,11.3409
2024/2/21,3456.87,4808.01,4.92435E+13,3.65998E+13,1.66865E+13,11.3305,0.1989,14.0787,12.3713,11.338
2024/2/20,3410.85,4744,4.87142E+13,3.61466E+13,1.64609E+13,11.2087,0.1821,14.0787,12.3713,11.338
2024/2/19,3403.81,4734.2,4.8535E+13,3.6033E+13,1.64243E+13,11.1674,0.1755,14.0787,12.3713,11.338
2024/2/8,3364.93,4680.13,4.763E+13,3.5462E+13,1.62365E+13,10.9592,0.1472,14.0774,12.3692,11.3221
2024/2/7,3343.63,4650.5,4.75062E+13,3.53385E+13,1.61341E+13,10.9307,0.1439,14.0774,12.3692,11.3221
2024/2/6,3311.69,4606.08,4.7298E+13,3.50956E+13,1.59844E+13,10.8828,0.1386,14.0774,12.3693,11.3225
2024/2/5,3200.42,4451.32,4.61672E+13,3.41173E+13,1.54481E+13,10.6226,0.11,14.0787,12.3695,11.3225
2024/2/2,3179.63,4422.4,4.56764E+13,3.37849E+13,1.53409E+13,10.5097,0.0973,14.0787,12.3698,11.3283
2024/2/1,3217.71,4475.37,4.59466E+13,3.40699E+13,1.55276E+13,10.5719,0.1023,14.0787,12.3704,11.3337
2024/1/31,3215.35,4472.09,4.61328E+13,3.414E+13,1.55148E+13,10.6147,0.1085,14.0787,12.371,11.3349
2024/1/30,3245.04,4513.38,4.63139E+13,3.43456E+13,1.56588E+13,10.6564,0.1122,14.0787,12.371,11.3349
2024/1/29,3303.96,4595.33,4.70221E+13,3.48832E+13,1.59405E+13,10.8193,0.1319,14.0787,12.371,11.3349
2024/1/26,3333.82,4636.86,4.71909E+13,3.50587E+13,1.60878E+13,10.8582,0.1359,14.0787,12.3704,11.3337
2024/1/25,3342.92,4649.51,4.70175E+13,3.49737E+13,1.61343E+13,10.8183,0.1323,14.0787,12.371,11.3349
2024/1/24,3277.11,4557.98,4.58519E+13,3.41469E+13,1.58196E+13,10.5501,0.1019,14.0787,12.371,11.3349
2024/1/23,3231.93,4495.15,4.50418E+13,3.3573E+13,1.56032E+13,10.3637,0.0916,14.0787,12.371,11.3349
2024/1/22,3218.9,4477.02,4.49258E+13,3.3469E+13,1.5539E+13,10.337,0.0908,14.0787,12.371,11.3349
2024/1/19,3269.78,4547.78,4.5511E+13,3.39363E+13,1.57784E+13,10.4716,0.0957,14.0787,12.3704,11.3337
2024/1/18,3274.73,4554.67,4.56047E+13,3.39882E+13,1.58003E+13,10.4932,0.0978,14.0787,12.371,11.3349
2024/1/17,3229.08,4491.18,4.51386E+13,3.36243E+13,1.55788E+13,10.3859,0.0933,14.0787,12.371,11.3349
2024/1/16,3300.88,4591.04,4.59979E+13,3.43085E+13,1.59189E+13,10.5837,0.106,14.0787,12.371,11.3349
2024/1/15,3280.92,4563.28,4.57366E+13,3.41021E+13,1.58205E+13,10.5235,0.1019,14.0787,12.371,11.3349
2024/1/12,3284.17,4567.8,4.56495E+13,3.40809E+13,1.58356E+13,10.5035,0.1002,14.0787,12.3704,11.3337
2024/1/11,3295.67,4583.8,4.56949E+13,3.41255E+13,1.58905E+13,10.5139,0.1007,14.0787,12.371,11.3349
2024/1/10,3277.13,4558.01,4.56971E+13,3.40878E+13,1.57973E+13,10.5145,0.1011,14.0787,12.371,11.3349
2024/1/9,3292.5,4579.39,4.59913E+13,3.4263E+13,1.58731E+13,10.5821,0.1052,14.0787,12.371,11.3349
2024/1/8,3286.06,4570.43,4.59438E+13,3.42086E+13,1.58433E+13,10.5712,0.1048,14.0787,12.371,11.3349
2024/1/5,3329.11,4630.31,4.64249E+13,3.45972E+13,1.60501E+13,10.6819,0.1162,14.0787,12.3704,11.3337
2024/1/4,3347.05,4655.26,4.66454E+13,3.47503E+13,1.61333E+13,10.7327,0.1237,14.0787,12.371,11.3349
2024/1/3,3378.3,4698.72,4.68536E+13,3.4972E+13,1.62815E+13,10.7805,0.129,14.0787,12.371,11.3349
2024/1/2,3386.35,4709.92,4.67919E+13,3.49403E+13,1.63213E+13,10.7664,0.1286,14.0787,12.371,11.3349
2023/12/29,3431.11,4772.18,4.71734E+13,3.52745E+13,1.65395E+13,10.8541,0.1359,14.0787,12.3704,11.3337
2023/12/28,3414.54,4749.13,4.69538E+13,3.5128E+13,1.64572E+13,10.8036,0.1315,14.0787,12.371,11.3349
2023/12/27,3336.36,4640.39,4.6266E+13,3.45112E+13,1.60797E+13,10.6453,0.115,14.0787,12.371,11.3349
2023/12/26,3324.79,4624.3,4.60061E+13,3.43733E+13,1.60257E+13,10.5855,0.1093,14.0787,12.371,11.3349
2023/12/25,3347.45,4655.82,4.61688E+13,3.45461E+13,1.61363E+13,10.623,0.1138,14.0787,12.371,11.3349
2023/12/22,3337.23,4641.37,4.59955E+13,3.43896E+13,1.60888E+13,10.5831,0.1101,14.0787,12.3704,11.3337
2023/12/21,3330.87,4632.53,4.58342E+13,3.42968E+13,1.60603E+13,10.546,0.1072,14.0787,12.371,11.3349
2023/12/20,3297.5,4586.12,4.55581E+13,3.40318E+13,1.58981E+13,10.4825,0.1048,14.0787,12.371,11.3349
2023/12/19,3334.04,4632.75,4.59709E+13,3.43482E+13,1.6075E+13,10.5774,0.1093,14.0787,12.371,11.3349
2023/12/18,3329.37,4626.25,4.58846E+13,3.43088E+13,1.60518E+13,10.5576,0.1085,14.0787,12.371,11.3349
2023/12/15,3341.55,4643.19,4.59062E+13,3.43519E+13,1.61087E+13,10.5626,0.1092,14.0787,12.3704,11.3337
2023/12/14,3351.96,4657.65,4.60973E+13,3.44837E+13,1.61582E+13,10.6065,0.113,14.0787,12.371,11.3349
2023/12/13,3369.61,4682.17,4.62954E+13,3.46611E+13,1.62416E+13,10.6521,0.1159,14.0787,12.371,11.3349
2023/12/12,3426.8,4761.65,4.69683E+13,3.52032E+13,1.65164E+13,10.8069,0.1319,14.0787,12.371,11.3349
2023/12/11,3419.45,4751.44,4.67815E+13,3.50673E+13,1.64807E+13,10.764,0.1298,14.0787,12.371,11.3349
2023/12/8,3399.46,4723.65,4.5008E+13,3.44981E+13,1.60794E+13,10.7066,0.1224,14.0787,12.3704,11.3337
2023/12/7,3391.28,4711.86,4.48761E+13,3.44141E+13,1.60398E+13,10.6752,0.1191,14.0787,12.371,11.3349
2023/12/6,3399.6,4723.41,4.49183E+13,3.44582E+13,1.60761E+13,10.6853,0.1196,14.0787,12.371,11.3349
2023/12/5,3394.26,4715.99,4.50234E+13,3.45203E+13,1.60512E+13,10.7103,0.1233,14.0787,12.371,11.3349
2023/12/4,3460.14,4807.53,4.57951E+13,3.51577E+13,1.63631E+13,10.8938,0.1389,14.0787,12.371,11.3349
2023/12/1,3482.88,4839.13,4.60266E+13,3.53541E+13,1.64728E+13,10.9489,0.1446,14.0787,12.3704,11.3337
2023/11/30,3496.2,4857.64,4.61133E+13,3.54696E+13,1.65359E+13,10.9695,0.1471,14.0787,12.371,11.3349
2023/11/29,3488.31,4846.67,4.58786E+13,3.52519E+13,1.64974E+13,10.9137,0.1413,14.0787,12.371,11.3349
2023/11/28,3518.52,4888.38,4.62177E+13,3.55143E+13,1.66418E+13,10.9944,0.1508,14.0787,12.371,11.3349
2023/11/27,3511.94,4879.23,4.61887E+13,3.54711E+13,1.66108E+13,10.9875,0.1508,14.0787,12.371,11.3349
2023/11/24,3538.01,4915.41,4.65342E+13,3.57128E+13,1.67352E+13,11.0697,0.1622,14.0787,12.3704,11.3337
2023/11/23,3561.52,4948.07,4.67512E+13,3.59022E+13,1.68464E+13,11.1213,0.1668,14.0787,12.371,11.3349
2023/11/22,3544.42,4924.31,4.6569E+13,3.57495E+13,1.67664E+13,11.0779,0.1635,14.0787,12.371,11.3349
2023/11/21,3581.07,4974.64,4.69161E+13,3.60638E+13,1.69409E+13,11.1605,0.1746,14.0787,12.371,11.3349
2023/11/20,3576.32,4968.05,4.68504E+13,3.59943E+13,1.69208E+13,11.1449,0.1701,14.0787,12.371,11.3349
2023/11/17,3568.07,4956.59,4.67498E+13,3.58972E+13,1.68797E+13,11.121,0.168,14.0787,12.3704,11.3337
2023/11/16,3572.36,4962.55,4.68673E+13,3.59644E+13,1.6901E+13,11.1489,0.1713,14.0787,12.371,11.3349
2023/11/15,3607.25,5010.86,4.71981E+13,3.62505E+13,1.70658E+13,11.2276,0.1841,14.0787,12.371,11.3349
2023/11/14,3582.06,4975.87,4.69194E+13,3.60042E+13,1.6946E+13,11.1613,0.1758,14.0787,12.371,11.3349
2023/11/13,3579.41,4972.2,4.68736E+13,3.59806E+13,1.69316E+13,11.1504,0.173,14.0787,12.371,11.3349
2023/11/10,3586.49,4982.03,4.69229E+13,3.60196E+13,1.6964E+13,11.1621,0.1766,14.0787,12.3704,11.3337
2023/11/9,3612.83,5018.62,4.72084E+13,3.62513E+13,1.70871E+13,11.2235,0.1841,14.0787,12.371,11.3349
2023/11/8,3611.07,5016.18,4.70755E+13,3.6147E+13,1.70796E+13,11.1919,0.1795,14.0787,12.371,11.3349
2023/11/7,3619.76,5028.12,4.72035E+13,3.62525E+13,1.71195E+13,11.2223,0.1841,14.0787,12.371,11.3349
2023/11/6,3632.61,5045.97,4.73129E+13,3.63459E+13,1.7179E+13,11.2483,0.1882,14.0787,12.371,11.3349
2023/11/3,3584.14,4978.64,4.70391E+13,3.60589E+13,1.69485E+13,11.1832,0.1795,14.0787,12.3704,11.3337
2023/11/2,3554.19,4937.04,4.68041E+13,3.58416E+13,1.68059E+13,11.1274,0.1721,14.0787,12.371,11.3349
2023/11/1,3571.03,4960.43,4.69131E+13,3.59484E+13,1.68828E+13,11.1533,0.1763,14.0787,12.371,11.3349
2023/10/31,3572.51,4962.49,4.68543E+13,3.59005E+13,1.68943E+13,11.1393,0.1742,14.0787,12.371,11.3349
2023/10/30,3583.77,4978.14,4.68558E+13,3.59289E+13,1.68872E+13,11.1012,0.1726,14.0787,12.371,11.3349
2023/10/27,3562.39,4948.43,4.69522E+13,3.58781E+13,1.67687E+13,11.1381,0.1741,14.0787,12.3704,11.3337
2023/10/26,3514.14,4881.08,4.65271E+13,3.55151E+13,1.65335E+13,11.0629,0.1697,14.0787,12.371,11.3349
2023/10/25,3504.46,4867.63,4.62675E+13,3.53417E+13,1.64804E+13,10.9722,0.1578,14.0787,12.371,11.3349
2023/10/24,3487.13,4840.75,4.63049E+13,3.52684E+13,1.63993E+13,11.0114,0.1639,14.0787,12.371,11.3349
2023/10/23,3474.24,4822.74,4.63057E+13,3.51849E+13,1.63409E+13,11.0068,0.1619,14.0787,12.371,11.3349
2023/10/20,3510.59,4873.11,4.6709E+13,3.55086E+13,1.65121E+13,11.1169,0.1737,14.0787,12.3704,11.3337
2023/10/19,3533.54,4904.97,4.708E+13,3.57669E+13,1.66167E+13,11.2053,0.1841,14.0787,12.371,11.3349
2023/10/18,3610.58,5011.9,4.81223E+13,3.65944E+13,1.69766E+13,11.4535,0.2169,14.0787,12.371,11.3349
2023/10/17,3639.4,5051.88,4.83745E+13,3.68168E+13,1.71111E+13,11.5178,0.2264,14.0787,12.371,11.3337
2023/10/16,3626.6,5034.11,4.80915E+13,3.66681E+13,1.70498E+13,11.4501,0.2165,14.0787,12.371,11.3283
2023/10/13,3663.41,5084.93,4.83782E+13,3.69177E+13,1.72236E+13,11.5208,0.2275,14.0787,12.3704,11.3221
2023/10/12,3702.38,5138.99,4.86599E+13,3.7233E+13,1.74055E+13,11.5879,0.2395,14.0787,12.371,11.3221
2023/10/11,3667.55,5090.6,4.80985E+13,3.68482E+13,1.72407E+13,11.4542,0.219,14.0787,12.371,11.312
2023/10/10,3657.13,5076.13,4.79954E+13,3.67831E+13,1.71882E+13,11.4296,0.2161,14.0787,12.371,11.3079
2023/10/9,3684.73,5114.44,4.83623E+13,3.70537E+13,1.73146E+13,11.517,0.2272,14.0787,12.371,11.3058
2023/9/28,3689.52,5121.09,4.8384E+13,3.71033E+13,1.73379E+13,11.5222,0.2283,14.0787,12.3704,11.3016
2023/9/27,3700.5,5136.13,4.84646E+13,3.71856E+13,1.73875E+13,11.5414,0.2312,14.0787,12.3704,11.2973
2023/9/26,3692.89,5125.42,4.84853E+13,3.71838E+13,1.73502E+13,11.5463,0.2329,14.0787,12.3704,11.2971
2023/9/25,3714.6,5155.53,4.87775E+13,3.73757E+13,1.74481E+13,11.6159,0.2489,14.0787,12.3704,11.2967
2023/9/22,3738.93,5189.29,4.90531E+13,3.75854E+13,1.75617E+13,11.6815,0.2718,14.0787,12.3698,11.2863
2023/9/21,3672.44,5097.01,4.83231E+13,3.69756E+13,1.72462E+13,11.5077,0.2287,14.0787,12.3704,11.2863
2023/9/20,3705.69,5143.12,4.87059E+13,3.73004E+13,1.74022E+13,11.5988,0.2432,14.0787,12.371,11.2863
2023/9/19,3720.5,5163.01,4.88566E+13,3.74278E+13,1.74706E+13,11.6347,0.2552,14.0787,12.3713,11.2863
2023/9/18,3727.71,5173.01,4.87772E+13,3.7398E+13,1.75044E+13,11.6158,0.2491,14.0787,12.3713,11.2805
2023/9/15,3708.78,5146.7,4.86629E+13,3.72129E+13,1.74175E+13,11.5886,0.242,14.0787,12.371,11.2761
2023/9/14,3733.51,5180.27,4.89803E+13,3.74937E+13,1.75311E+13,11.6642,0.2635,14.0787,12.3713,11.2761
2023/9/13,3736.65,5184.63,4.88453E+13,3.74331E+13,1.75432E+13,11.632,0.2552,14.0787,12.3713,11.2749
2023/9/12,3760.6,5217.87,4.90017E+13,3.75784E+13,1.76561E+13,11.6693,0.2663,14.0787,12.3713,11.2741
2023/9/11,3767.54,5227.49,4.9076E+13,3.76605E+13,1.76897E+13,11.687,0.2733,14.0787,12.3713,11.272
2023/9/8,3739.99,5189.05,4.87704E+13,3.74117E+13,1.75617E+13,11.6142,0.2502,14.0787,12.371,11.2659
2023/9/7,3758.47,5214.69,4.89573E+13,3.76005E+13,1.76461E+13,11.6587,0.263,14.0787,12.3713,11.2659
2023/9/6,3812.03,5289,4.94656E+13,3.8025E+13,1.78995E+13,11.7798,0.3,14.0787,12.3713,11.2657
2023/9/5,3820.32,5300.5,4.9526E+13,3.80663E+13,1.79371E+13,11.7941,0.3066,14.0787,12.3713,11.2651
2023/9/4,3848.95,5340.23,4.99162E+13,3.83471E+13,1.80707E+13,11.8871,0.3407,14.0787,12.3713,11.2609
2023/9/1,3791.49,5260.5,4.91672E+13,3.77745E+13,1.78015E+13,11.7087,0.2802,14.0787,12.371,11.2593
2023/8/31,3765.27,5223.55,4.89341E+13,3.75214E+13,1.7679E+13,11.6532,0.2635,14.0787,12.3713,11.2593
2023/8/30,3788.51,5255.18,4.91295E+13,3.77172E+13,1.77493E+13,11.695,0.2783,14.0787,12.3713,11.249
2023/8/29,3790.11,5257.4,4.92031E+13,3.7761E+13,1.77243E+13,11.6293,0.2581,14.0787,12.3713,11.2431
2023/8/28,3752.62,5205.28,4.89487E+13,3.75078E+13,1.75269E+13,11.5844,0.2466,14.0787,12.3713,11.2419
2023/8/25,3709.15,5144.11,4.83524E+13,3.70375E+13,1.73178E+13,11.3642,0.219,14.0787,12.371,11.2351
2023/8/24,3723.43,5160.18,4.84428E+13,3.71297E+13,1.73719E+13,11.3973,0.224,14.0787,12.3713,11.2351
2023/8/23,3696.63,5122.87,4.83306E+13,3.69755E+13,1.72453E+13,11.3555,0.2182,14.0787,12.3713,11.2345
2023/8/22,3758.23,5208.23,4.89393E+13,3.74767E+13,1.75207E+13,11.4936,0.233,14.0787,12.3713,11.2309
2023/8/21,3729.56,5168.28,4.8392E+13,3.71055E+13,1.73884E+13,11.3557,0.2191,14.0787,12.3713,11.2297
2023/8/18,3784,5243.7,4.89973E+13,3.76348E+13,1.76425E+13,11.4961,0.2342,14.0787,12.371,11.2283
2023/8/17,3831.1,5308.74,4.94638E+13,3.80107E+13,1.78581E+13,11.5979,0.2491,14.0787,12.3713,11.2283
2023/8/16,3818.33,5291.05,4.93778E+13,3.79217E+13,1.77986E+13,11.5782,0.2458,14.0787,12.3713,11.211
2023/8/15,3846.54,5330.13,4.97859E+13,3.8199E+13,1.79275E+13,11.6713,0.2704,14.0787,12.3713,11.2051
2023/8/14,3855.91,5343.11,4.9732E+13,3.81725E+13,1.79687E+13,11.6572,0.2647,14.0787,12.3713,11.2046
2023/8/11,3884.25,5382.39,5.00798E+13,3.84427E+13,1.81046E+13,11.7336,0.2868,14.0787,12.371,11.1964
2023/8/10,3975.72,5507.15,5.11382E+13,3.9306E+13,1.85265E+13,11.9905,0.3798,14.0787,12.3713,11.1964
2023/8/9,3967.57,5495.28,5.09938E+13,3.92292E+13,1.84886E+13,11.9597,0.3703,14.0787,12.3713,11.1959
2023/8/8,3979.73,5510.72,5.11476E+13,3.93447E+13,1.85421E+13,12.0001,0.3843,14.0787,12.3713,11.1959
2023/8/7,3990.15,5525.1,5.125E+13,3.9437E+13,1.85938E+13,12.0208,0.3917,14.0787,12.3713,11.1957
2023/8/4,4020.58,5567.24,5.16067E+13,3.96889E+13,1.87243E+13,12.105,0.4162,14.0787,12.371,11.1894
2023/8/3,4004.98,5545.41,5.13377E+13,3.95285E+13,1.86542E+13,12.0315,0.3942,14.0787,12.3713,11.1894
2023/8/2,3969.9,5496.83,5.09158E+13,3.92017E+13,1.84863E+13,11.94,0.3629,14.0787,12.3713,11.1891
2023/8/1,3998,5535.38,5.14931E+13,3.96272E+13,1.86207E+13,12.0754,0.4069,14.0787,12.3713,11.185
2023/7/31,4014.63,5558.39,5.15795E+13,3.97013E+13,1.86979E+13,12.0961,0.4147,14.0787,12.3713,11.1763
2023/7/28,3992.74,5528.07,5.13981E+13,3.95465E+13,1.85946E+13,12.0524,0.401,14.0787,12.371,11.1606
2023/7/27,3902.35,5400.54,5.02738E+13,3.86816E+13,1.81714E+13,11.7874,0.3083,14.0787,12.3713,11.1606
2023/7/26,3907.01,5406.94,5.02375E+13,3.86536E+13,1.81914E+13,11.7788,0.3054,14.0787,12.3713,11.1597
2023/7/25,3915.12,5417.37,5.03984E+13,3.87628E+13,1.82048E+13,11.8452,0.33,14.0787,12.3713,11.1588
2023/7/24,3805.22,5264.96,4.91183E+13,3.7712E+13,1.76912E+13,11.5431,0.247,14.0787,12.3713,11.1568
2023/7/21,3821.91,5287.99,4.92575E+13,3.78444E+13,1.77708E+13,11.5758,0.2523,14.0787,12.371,11.1529
2023/7/20,3823.69,5286.36,4.9285E+13,3.78636E+13,1.77818E+13,11.5823,0.2532,14.0787,12.3713,11.1529
2023/7/19,3850.87,5323.45,4.96371E+13,3.81585E+13,1.79082E+13,11.665,0.2733,14.0787,12.3713,11.1495
2023/7/18,3854.94,5327.66,4.9637E+13,3.81625E+13,1.79248E+13,11.665,0.2733,14.0787,12.3713,11.147
2023/7/17,3867.17,5341.13,4.98767E+13,3.83573E+13,1.79804E+13,11.721,0.2889,14.0787,12.3713,11.146
2023/7/14,3899.1,5377.86,5.04461E+13,3.88188E+13,1.81269E+13,11.8548,0.334,14.0787,12.371,11.1383
2023/7/13,3898.42,5374.87,5.04163E+13,3.87683E+13,1.81227E+13,11.8478,0.3317,14.0787,12.3713,11.1383
2023/7/12,3843.44,5289.9,4.966E+13,3.81643E+13,1.7871E+13,11.67,0.277,14.0787,12.3713,11.1305
2023/7/11,3869.49,5319.22,5.00154E+13,3.83719E+13,1.79867E+13,11.7536,0.2976,14.0787,12.3713,11.0985
2023/7/10,3844.33,5284.16,4.97267E+13,3.81517E+13,1.78711E+13,11.6857,0.2824,14.0787,12.3713,11.0867
2023/7/7,3825.7,5258.51,4.95739E+13,3.80083E+13,1.77831E+13,11.6498,0.2732,14.0787,12.371,11.0832
2023/7/6,3842.75,5281.04,4.97529E+13,3.81381E+13,1.78629E+13,11.6919,0.2844,14.0787,12.3713,11.0832
2023/7/5,3868.81,5315.31,5.00814E+13,3.84023E+13,1.79859E+13,11.7691,0.3025,14.0787,12.3713,11.0793
2023/7/4,3899.01,5354.41,5.04711E+13,3.87033E+13,1.81274E+13,11.9264,0.3596,14.0787,12.3713,11.0723
2023/7/3,3892.88,5345.99,5.04864E+13,3.87032E+13,1.81012E+13,11.8643,0.3387,14.0787,12.3713,11.071
2023/6/30,3842.45,5275.95,4.97187E+13,3.80684E+13,1.78699E+13,11.6839,0.2839,14.0787,12.371,11.0602
2023/6/29,3821.84,5240.66,4.94572E+13,3.787E+13,1.77732E+13,11.6224,0.2688,14.0787,12.3713,11.0602
2023/6/28,3840.8,5264.97,4.96849E+13,3.80652E+13,1.78637E+13,11.6759,0.2815,14.0787,12.3713,11.0561
2023/6/27,3845.43,5266.67,4.97505E+13,3.8092E+13,1.78854E+13,11.691,0.2857,14.0787,12.3713,11.0549
2023/6/26,3809.7,5215.29,4.91905E+13,3.76668E+13,1.77196E+13,11.5594,0.2581,14.0787,12.3713,11.0518
2023/6/21,3864.03,5287.74,4.98575E+13,3.8226E+13,1.79734E+13,11.7161,0.2908,14.0787,12.3704,11.0334
2023/6/20,3924.24,5365.58,5.04822E+13,3.8705E+13,1.82514E+13,11.8629,0.3392,14.0787,12.3704,11.0221
2023/6/19,3930.91,5373.28,5.07337E+13,3.88478E+13,1.82813E+13,11.922,0.3585,14.0787,12.3704,11.0214
2023/6/16,3963.35,5411.95,5.11375E+13,3.91587E+13,1.84324E+13,12.0169,0.3937,14.0787,12.3698,11.0178
2023/6/15,3925.5,5359.15,5.08296E+13,3.88385E+13,1.82543E+13,11.9446,0.3676,14.0787,12.3704,11.0178
2023/6/14,3864.02,5273.53,5.02368E+13,3.83504E+13,1.79708E+13,11.8053,0.3187,14.0787,12.3704,11.0172
2023/6/13,3864.91,5267.81,5.03999E+13,3.84022E+13,1.79783E+13,11.8436,0.3331,14.0787,12.3704,11.0156
2023/6/12,3844.43,5237.75,5.02772E+13,3.82566E+13,1.78795E+13,11.8148,0.3213,14.0787,12.371,11.0156
2023/6/9,3836.7,5226.72,5.00732E+13,3.77534E+13,1.78176E+13,11.9043,0.3522,14.0787,12.3713,11.0156
2023/6/8,3820.19,5202.26,4.97802E+13,3.76188E+13,1.77354E+13,11.8346,0.3289,14.0802,12.3717,11.0115
2023/6/7,3789.34,5159.86,4.92757E+13,3.72479E+13,1.75894E+13,11.7147,0.2932,14.0802,12.3717,11.009
2023/6/6,3808.16,5184.02,4.94388E+13,3.73766E+13,1.76749E+13,11.7535,0.3022,14.0802,12.3717,11.0085
2023/6/5,3844.25,5232.89,4.97825E+13,3.76737E+13,1.78445E+13,11.8352,0.3294,14.0802,12.3717,11.0075
2023/6/2,3861.83,5256.77,4.98345E+13,3.77137E+13,1.79224E+13,11.8475,0.3346,14.0787,12.3713,11.0073
2023/6/1,3806.87,5181.3,4.9315E+13,3.72633E+13,1.76684E+13,11.724,0.2973,14.0802,12.3717,11.0072
2023/5/31,3798.54,5166.12,4.91703E+13,3.71885E+13,1.7623E+13,11.6896,0.2915,14.0802,12.3717,11.0027
2023/5/30,3837.75,5216.64,4.96119E+13,3.75758E+13,1.78035E+13,11.7946,0.3178,14.0802,12.3717,10.9995
2023/5/29,3833.94,5211.28,4.95516E+13,3.75753E+13,1.77889E+13,11.7803,0.3129,14.0802,12.3717,10.9962
2023/5/26,3850.95,5233.54,4.94462E+13,3.75231E+13,1.78589E+13,11.7552,0.305,14.0787,12.3713,10.9858
2023/5/25,3850.5,5231.64,4.93425E+13,3.74942E+13,1.78535E+13,11.7306,0.2998,14.0802,12.3717,10.9776
2023/5/24,3859.09,5242.87,4.94296E+13,3.75578E+13,1.78917E+13,11.7513,0.3035,14.0802,12.3717,10.9773
2023/5/23,3913.19,5316.31,5.02903E+13,3.81701E+13,1.81418E+13,11.9559,0.3725,14.0802,12.3717,10.9746
2023/5/22,3969.33,5392.49,5.11902E+13,3.87895E+13,1.84009E+13,12.1698,0.4379,14.0802,12.3717,10.9735
2023/5/19,3944.54,5358.76,5.09102E+13,3.85914E+13,1.82857E+13,12.1033,0.4164,14.0787,12.3713,10.9716
2023/5/18,3956.07,5373.13,5.11472E+13,3.87605E+13,1.83421E+13,12.1596,0.435,14.0802,12.3717,10.968
2023/5/17,3960.17,5378.06,5.09226E+13,3.86434E+13,1.83574E+13,12.1062,0.4186,14.0802,12.3717,10.9673
2023/5/16,3978.21,5402.51,5.12655E+13,3.88201E+13,1.84403E+13,12.1877,0.4437,14.0802,12.3717,10.9598
2023/5/15,3998.89,5429.81,5.1578E+13,3.90236E+13,1.85346E+13,12.262,0.47,14.0802,12.3717,10.9513
2023/5/12,3937.76,5346.62,5.08379E+13,3.84694E+13,1.82469E+13,12.0861,0.4147,14.0787,12.3713,10.9508
2023/5/11,3990.66,5418.02,5.14985E+13,3.89324E+13,1.8491E+13,12.2395,0.4613,14.0802,12.3717,10.9499
2023/5/10,3996.87,5426.44,5.17344E+13,3.9054E+13,1.85226E+13,12.2956,0.4782,14.0802,12.3717,10.9487
2023/5/9,4027.88,5468.49,5.24972E+13,3.9577E+13,1.8674E+13,12.4769,0.5206,14.0802,12.371,10.9465
2023/5/8,4062.66,5515.65,5.30779E+13,3.99185E+13,1.88358E+13,12.6149,0.5448,14.0802,12.3698,10.9411
2023/5/5,4016.88,5453.49,5.19063E+13,3.91819E+13,1.86142E+13,12.3364,0.4912,14.0787,12.3692,10.9327
2023/5/4,4030.25,5471.65,5.20312E+13,3.92859E+13,1.86763E+13,12.3661,0.4988,14.0802,12.3693,10.9257
2023/4/28,4029.09,5470.07,5.15953E+13,3.89932E+13,1.86377E+13,12.2122,0.4562,14.0787,12.3692,10.9251
2023/4/27,3988.42,5414.77,5.10429E+13,3.84388E+13,1.83473E+13,12.1635,0.44,14.0802,12.3693,10.9189
2023/4/26,3959.23,5374.85,5.06083E+13,3.81529E+13,1.82199E+13,12.1301,0.433,14.0802,12.3693,10.9178
2023/4/25,3962.67,5378.17,5.08408E+13,3.82617E+13,1.82361E+13,12.2356,0.4622,14.0802,12.3693,10.9129
2023/4/24,3982.64,5405.22,5.0835E+13,3.82667E+13,1.83092E+13,12.2806,0.4762,14.0802,12.3693,10.9115
2023/4/21,4032.57,5472.98,5.12191E+13,3.86336E+13,1.85267E+13,12.3717,0.5014,14.0787,12.3692,10.9059
2023/4/20,4113.02,5581.87,5.21305E+13,3.93267E+13,1.8837E+13,12.6086,0.5436,14.0802,12.3691,10.8934
2023/4/19,4124.56,5597.33,5.21908E+13,3.93682E+13,1.88956E+13,12.608,0.5432,14.0802,12.3663,10.8925
2023/4/18,4162.03,5648.19,5.26674E+13,3.9707E+13,1.90633E+13,12.7194,0.5609,14.0802,12.3658,10.8894
2023/4/17,4149.38,5630.81,5.23701E+13,3.95119E+13,1.90001E+13,12.6061,0.5436,14.0802,12.363,10.8753
2023/4/14,4092,5552.94,5.141E+13,3.88504E+13,1.8739E+13,12.3718,0.5035,14.0787,12.3601,10.8743
